cc_name,uc_campus,year,n_admit,n_app,n_enroll,melt_count,melt_rate
AMERICAN RIVER,Santa Barbara,2020,55.0,104.0,12.0,43.0,0.7818181818181819
AMERICAN RIVER,Santa Barbara,2021,57.0,108.0,7.0,50.0,0.8771929824561403
AMERICAN RIVER,Santa Barbara,2022,53.0,116.0,15.0,38.0,0.7169811320754716
AMERICAN RIVER,Santa Barbara,2023,63.0,106.0,11.0,52.0,0.8253968253968254
AMERICAN RIVER,Santa Barbara,2024,57.0,96.0,10.0,47.0,0.8245614035087719
AMERICAN RIVER,Santa Cruz,2006,44.0,57.0,14.0,30.0,0.6818181818181818
AMERICAN RIVER,Santa Cruz,2007,39.0,59.0,11.0,28.0,0.717948717948718
AMERICAN RIVER,Santa Cruz,2008,43.0,62.0,14.0,29.0,0.6744186046511628
AMERICAN RIVER,Santa Cruz,2009,44.0,55.0,11.0,33.0,0.75
AMERICAN RIVER,Santa Cruz,2010,59.0,73.0,24.0,35.0,0.5932203389830508
AMERICAN RIVER,Santa Cruz,2011,56.0,70.0,16.0,40.0,0.7142857142857143
AMERICAN RIVER,Santa Cruz,2012,57.0,79.0,17.0,40.0,0.7017543859649122
AMERICAN RIVER,Santa Cruz,2013,66.0,92.0,15.0,51.0,0.7727272727272727
AMERICAN RIVER,Santa Cruz,2014,50.0,80.0,14.0,36.0,0.72
AMERICAN RIVER,Santa Cruz,2015,59.0,91.0,11.0,48.0,0.8135593220338984
AMERICAN RIVER,Santa Cruz,2016,63.0,97.0,10.0,53.0,0.8412698412698413
AMERICAN RIVER,Santa Cruz,2017,80.0,121.0,18.0,62.0,0.775
AMERICAN RIVER,Santa Cruz,2018,64.0,93.0,13.0,51.0,0.796875
AMERICAN RIVER,Santa Cruz,2019,69.0,100.0,20.0,49.0,0.7101449275362319
AMERICAN RIVER,Santa Cruz,2020,58.0,98.0,13.0,45.0,0.7758620689655172
AMERICAN RIVER,Santa Cruz,2021,84.0,125.0,15.0,69.0,0.8214285714285714
AMERICAN RIVER,Santa Cruz,2022,77.0,132.0,17.0,60.0,0.7792207792207793
AMERICAN RIVER,Santa Cruz,2023,67.0,116.0,16.0,51.0,0.7611940298507462
AMERICAN RIVER,Santa Cruz,2024,75.0,111.0,15.0,60.0,0.8
ANTELOPE VALLEY,Berkeley,2006,12.0,39.0,6.0,6.0,0.5
ANTELOPE VALLEY,Berkeley,2007,13.0,32.0,7.0,6.0,0.46153846153846156
ANTELOPE VALLEY,Berkeley,2008,17.0,42.0,10.0,7.0,0.4117647058823529
ANTELOPE VALLEY,Berkeley,2009,21.0,48.0,14.0,7.0,0.3333333333333333
ANTELOPE VALLEY,Berkeley,2010,14.0,45.0,5.0,9.0,0.6428571428571429
ANTELOPE VALLEY,Berkeley,2011,11.0,45.0,3.0,8.0,0.7272727272727273
ANTELOPE VALLEY,Berkeley,2012,12.0,47.0,7.0,5.0,0.4166666666666667
ANTELOPE VALLEY,Berkeley,2013,10.0,33.0,6.0,4.0,0.4
ANTELOPE VALLEY,Berkeley,2014,13.0,43.0,7.0,6.0,0.46153846153846156
ANTELOPE VALLEY,Berkeley,2015,22.0,56.0,13.0,9.0,0.4090909090909091
ANTELOPE VALLEY,Berkeley,2016,7.0,36.0,5.0,2.0,0.2857142857142857
ANTELOPE VALLEY,Berkeley,2017,14.0,46.0,7.0,7.0,0.5
ANTELOPE VALLEY,Berkeley,2018,8.0,47.0,2.0,6.0,0.75
ANTELOPE VALLEY,Berkeley,2019,13.0,47.0,4.0,9.0,0.6923076923076923
ANTELOPE VALLEY,Berkeley,2020,18.0,44.0,6.0,12.0,0.6666666666666666
ANTELOPE VALLEY,Berkeley,2021,14.0,55.0,7.0,7.0,0.5
ANTELOPE VALLEY,Berkeley,2022,16.0,54.0,7.0,9.0,0.5625
ANTELOPE VALLEY,Berkeley,2023,29.0,70.0,14.0,15.0,0.5172413793103449
ANTELOPE VALLEY,Berkeley,2024,14.0,42.0,6.0,8.0,0.5714285714285714
ANTELOPE VALLEY,Davis,2006,11.0,23.0,0.0,11.0,1.0
ANTELOPE VALLEY,Davis,2007,24.0,30.0,6.0,18.0,0.75
ANTELOPE VALLEY,Davis,2008,19.0,27.0,1.0,18.0,0.9473684210526315
ANTELOPE VALLEY,Davis,2009,10.0,18.0,1.0,9.0,0.9
ANTELOPE VALLEY,Davis,2010,16.0,25.0,2.0,14.0,0.875
ANTELOPE VALLEY,Davis,2011,16.0,23.0,4.0,12.0,0.75
ANTELOPE VALLEY,Davis,2012,20.0,38.0,8.0,12.0,0.6
ANTELOPE VALLEY,Davis,2013,19.0,35.0,4.0,15.0,0.7894736842105263
ANTELOPE VALLEY,Davis,2014,25.0,41.0,4.0,21.0,0.84
ANTELOPE VALLEY,Davis,2015,16.0,36.0,4.0,12.0,0.75
ANTELOPE VALLEY,Davis,2016,15.0,28.0,4.0,11.0,0.7333333333333333
ANTELOPE VALLEY,Davis,2017,26.0,52.0,7.0,19.0,0.7307692307692307
ANTELOPE VALLEY,Davis,2018,26.0,49.0,6.0,20.0,0.7692307692307693
ANTELOPE VALLEY,Davis,2019,27.0,48.0,3.0,24.0,0.8888888888888888
ANTELOPE VALLEY,Davis,2020,32.0,55.0,7.0,25.0,0.78125
ANTELOPE VALLEY,Davis,2021,26.0,59.0,6.0,20.0,0.7692307692307693
ANTELOPE VALLEY,Davis,2022,29.0,44.0,4.0,25.0,0.8620689655172413
ANTELOPE VALLEY,Davis,2023,32.0,45.0,5.0,27.0,0.84375
ANTELOPE VALLEY,Davis,2024,29.0,37.0,6.0,23.0,0.7931034482758621
ANTELOPE VALLEY,Irvine,2006,40.0,57.0,10.0,30.0,0.75
ANTELOPE VALLEY,Irvine,2007,32.0,45.0,13.0,19.0,0.59375
ANTELOPE VALLEY,Irvine,2008,36.0,50.0,9.0,27.0,0.75
ANTELOPE VALLEY,Irvine,2009,31.0,59.0,5.0,26.0,0.8387096774193549
ANTELOPE VALLEY,Irvine,2010,34.0,50.0,8.0,26.0,0.7647058823529411
ANTELOPE VALLEY,Irvine,2011,36.0,56.0,5.0,31.0,0.8611111111111112
ANTELOPE VALLEY,Irvine,2012,33.0,84.0,8.0,25.0,0.7575757575757576
ANTELOPE VALLEY,Irvine,2013,25.0,55.0,6.0,19.0,0.76
ANTELOPE VALLEY,Irvine,2014,29.0,63.0,7.0,22.0,0.7586206896551724
ANTELOPE VALLEY,Irvine,2015,42.0,80.0,6.0,36.0,0.8571428571428571
ANTELOPE VALLEY,Irvine,2016,25.0,61.0,8.0,17.0,0.68
ANTELOPE VALLEY,Irvine,2017,42.0,81.0,10.0,32.0,0.7619047619047619
ANTELOPE VALLEY,Irvine,2018,41.0,62.0,17.0,24.0,0.5853658536585366
ANTELOPE VALLEY,Irvine,2019,35.0,75.0,11.0,24.0,0.6857142857142857
ANTELOPE VALLEY,Irvine,2020,46.0,98.0,13.0,33.0,0.717391304347826
ANTELOPE VALLEY,Irvine,2021,45.0,107.0,9.0,36.0,0.8
ANTELOPE VALLEY,Irvine,2022,36.0,77.0,13.0,23.0,0.6388888888888888
ANTELOPE VALLEY,Irvine,2023,58.0,99.0,11.0,47.0,0.8103448275862069
ANTELOPE VALLEY,Irvine,2024,34.0,77.0,10.0,24.0,0.7058823529411765
ANTELOPE VALLEY,Los Angeles,2006,44.0,85.0,27.0,17.0,0.38636363636363635
ANTELOPE VALLEY,Los Angeles,2007,40.0,76.0,24.0,16.0,0.4
ANTELOPE VALLEY,Los Angeles,2008,39.0,72.0,26.0,13.0,0.3333333333333333
ANTELOPE VALLEY,Los Angeles,2009,41.0,89.0,26.0,15.0,0.36585365853658536
ANTELOPE VALLEY,Los Angeles,2010,45.0,89.0,28.0,17.0,0.37777777777777777
ANTELOPE VALLEY,Los Angeles,2011,38.0,90.0,29.0,9.0,0.23684210526315788
ANTELOPE VALLEY,Los Angeles,2012,29.0,87.0,18.0,11.0,0.3793103448275862
ANTELOPE VALLEY,Los Angeles,2013,24.0,74.0,17.0,7.0,0.2916666666666667
ANTELOPE VALLEY,Los Angeles,2014,29.0,89.0,21.0,8.0,0.27586206896551724
ANTELOPE VALLEY,Los Angeles,2015,45.0,102.0,35.0,10.0,0.2222222222222222
ANTELOPE VALLEY,Los Angeles,2016,27.0,86.0,19.0,8.0,0.2962962962962963
ANTELOPE VALLEY,Los Angeles,2017,44.0,96.0,28.0,16.0,0.36363636363636365
ANTELOPE VALLEY,Los Angeles,2018,21.0,80.0,14.0,7.0,0.3333333333333333
ANTELOPE VALLEY,Los Angeles,2019,33.0,91.0,29.0,4.0,0.12121212121212122
ANTELOPE VALLEY,Los Angeles,2020,40.0,107.0,27.0,13.0,0.325
ANTELOPE VALLEY,Los Angeles,2021,36.0,110.0,24.0,12.0,0.3333333333333333
ANTELOPE VALLEY,Los Angeles,2022,25.0,104.0,18.0,7.0,0.28
ANTELOPE VALLEY,Los Angeles,2023,39.0,109.0,23.0,16.0,0.41025641025641024
ANTELOPE VALLEY,Los Angeles,2024,30.0,82.0,20.0,10.0,0.3333333333333333
ANTELOPE VALLEY,Merced,2006,4.0,5.0,1.0,3.0,0.75
ANTELOPE VALLEY,Merced,2007,5.0,8.0,0.0,5.0,1.0
ANTELOPE VALLEY,Merced,2008,7.0,8.0,0.0,7.0,1.0
ANTELOPE VALLEY,Merced,2009,11.0,14.0,0.0,11.0,1.0
ANTELOPE VALLEY,Merced,2010,13.0,23.0,2.0,11.0,0.8461538461538461
ANTELOPE VALLEY,Merced,2011,14.0,16.0,0.0,14.0,1.0
ANTELOPE VALLEY,Merced,2012,11.0,20.0,1.0,10.0,0.9090909090909091
ANTELOPE VALLEY,Merced,2013,4.0,11.0,1.0,3.0,0.75
ANTELOPE VALLEY,Merced,2014,5.0,15.0,0.0,5.0,1.0
ANTELOPE VALLEY,Merced,2015,12.0,19.0,0.0,12.0,1.0
ANTELOPE VALLEY,Merced,2016,1.0,11.0,0.0,1.0,1.0
ANTELOPE VALLEY,Merced,2017,8.0,12.0,1.0,7.0,0.875
ANTELOPE VALLEY,Merced,2018,6.0,15.0,4.0,2.0,0.3333333333333333
ANTELOPE VALLEY,Merced,2019,15.0,23.0,3.0,12.0,0.8
ANTELOPE VALLEY,Merced,2020,6.0,19.0,0.0,6.0,1.0
ANTELOPE VALLEY,Merced,2021,18.0,28.0,3.0,15.0,0.8333333333333334
ANTELOPE VALLEY,Merced,2022,22.0,28.0,2.0,20.0,0.9090909090909091
ANTELOPE VALLEY,Merced,2023,15.0,24.0,4.0,11.0,0.7333333333333333
ANTELOPE VALLEY,Merced,2024,15.0,19.0,0.0,15.0,1.0
ANTELOPE VALLEY,Riverside,2006,27.0,29.0,5.0,22.0,0.8148148148148148
ANTELOPE VALLEY,Riverside,2007,22.0,30.0,3.0,19.0,0.8636363636363636
ANTELOPE VALLEY,Riverside,2008,26.0,30.0,4.0,22.0,0.8461538461538461
ANTELOPE VALLEY,Riverside,2009,37.0,41.0,8.0,29.0,0.7837837837837838
ANTELOPE VALLEY,Riverside,2010,32.0,36.0,6.0,26.0,0.8125
ANTELOPE VALLEY,Riverside,2011,32.0,36.0,6.0,26.0,0.8125
ANTELOPE VALLEY,Riverside,2012,28.0,43.0,6.0,22.0,0.7857142857142857
ANTELOPE VALLEY,Riverside,2013,23.0,38.0,9.0,14.0,0.6086956521739131
ANTELOPE VALLEY,Riverside,2014,29.0,51.0,8.0,21.0,0.7241379310344828
ANTELOPE VALLEY,Riverside,2015,37.0,54.0,11.0,26.0,0.7027027027027027
ANTELOPE VALLEY,Riverside,2016,32.0,50.0,11.0,21.0,0.65625
ANTELOPE VALLEY,Riverside,2017,26.0,43.0,2.0,24.0,0.9230769230769231
ANTELOPE VALLEY,Riverside,2018,29.0,48.0,5.0,24.0,0.8275862068965517
ANTELOPE VALLEY,Riverside,2019,54.0,72.0,11.0,43.0,0.7962962962962963
ANTELOPE VALLEY,Riverside,2020,69.0,93.0,15.0,54.0,0.782608695652174
ANTELOPE VALLEY,Riverside,2021,61.0,95.0,22.0,39.0,0.639344262295082
ANTELOPE VALLEY,Riverside,2022,49.0,78.0,10.0,39.0,0.7959183673469388
ANTELOPE VALLEY,Riverside,2023,51.0,62.0,15.0,36.0,0.7058823529411765
ANTELOPE VALLEY,Riverside,2024,39.0,57.0,7.0,32.0,0.8205128205128205
ANTELOPE VALLEY,San Diego,2006,33.0,48.0,8.0,25.0,0.7575757575757576
ANTELOPE VALLEY,San Diego,2007,26.0,37.0,3.0,23.0,0.8846153846153846
ANTELOPE VALLEY,San Diego,2008,28.0,37.0,4.0,24.0,0.8571428571428571
ANTELOPE VALLEY,San Diego,2009,31.0,40.0,6.0,25.0,0.8064516129032258
ANTELOPE VALLEY,San Diego,2010,28.0,48.0,10.0,18.0,0.6428571428571429
ANTELOPE VALLEY,San Diego,2011,26.0,48.0,5.0,21.0,0.8076923076923077
ANTELOPE VALLEY,San Diego,2012,23.0,66.0,9.0,14.0,0.6086956521739131
ANTELOPE VALLEY,San Diego,2013,17.0,39.0,4.0,13.0,0.7647058823529411
ANTELOPE VALLEY,San Diego,2014,32.0,63.0,8.0,24.0,0.75
ANTELOPE VALLEY,San Diego,2015,26.0,65.0,6.0,20.0,0.7692307692307693
ANTELOPE VALLEY,San Diego,2016,15.0,32.0,5.0,10.0,0.6666666666666666
ANTELOPE VALLEY,San Diego,2017,34.0,70.0,10.0,24.0,0.7058823529411765
ANTELOPE VALLEY,San Diego,2018,25.0,47.0,9.0,16.0,0.64
ANTELOPE VALLEY,San Diego,2019,31.0,51.0,6.0,25.0,0.8064516129032258
ANTELOPE VALLEY,San Diego,2020,49.0,67.0,13.0,36.0,0.7346938775510204
ANTELOPE VALLEY,San Diego,2021,36.0,64.0,7.0,29.0,0.8055555555555556
ANTELOPE VALLEY,San Diego,2022,41.0,68.0,8.0,33.0,0.8048780487804879
ANTELOPE VALLEY,San Diego,2023,49.0,70.0,7.0,42.0,0.8571428571428571
ANTELOPE VALLEY,San Diego,2024,42.0,67.0,6.0,36.0,0.8571428571428571
ANTELOPE VALLEY,Santa Barbara,2006,49.0,69.0,12.0,37.0,0.7551020408163265
ANTELOPE VALLEY,Santa Barbara,2007,45.0,52.0,10.0,35.0,0.7777777777777778
ANTELOPE VALLEY,Santa Barbara,2008,42.0,50.0,10.0,32.0,0.7619047619047619
ANTELOPE VALLEY,Santa Barbara,2009,42.0,61.0,10.0,32.0,0.7619047619047619
ANTELOPE VALLEY,Santa Barbara,2010,32.0,48.0,6.0,26.0,0.8125
ANTELOPE VALLEY,Santa Barbara,2011,30.0,58.0,5.0,25.0,0.8333333333333334
ANTELOPE VALLEY,Santa Barbara,2012,27.0,66.0,7.0,20.0,0.7407407407407407
ANTELOPE VALLEY,Santa Barbara,2013,21.0,55.0,6.0,15.0,0.7142857142857143
ANTELOPE VALLEY,Santa Barbara,2014,39.0,68.0,12.0,27.0,0.6923076923076923
ANTELOPE VALLEY,Santa Barbara,2015,44.0,71.0,6.0,38.0,0.8636363636363636
ANTELOPE VALLEY,Santa Barbara,2016,29.0,60.0,7.0,22.0,0.7586206896551724
ANTELOPE VALLEY,Santa Barbara,2017,45.0,67.0,16.0,29.0,0.6444444444444445
ANTELOPE VALLEY,Santa Barbara,2018,36.0,65.0,11.0,25.0,0.6944444444444444
ANTELOPE VALLEY,Santa Barbara,2019,36.0,64.0,6.0,30.0,0.8333333333333334
ANTELOPE VALLEY,Santa Barbara,2020,37.0,70.0,10.0,27.0,0.7297297297297297
ANTELOPE VALLEY,Santa Barbara,2021,44.0,75.0,10.0,34.0,0.7727272727272727
ANTELOPE VALLEY,Santa Barbara,2022,37.0,78.0,5.0,32.0,0.8648648648648649
ANTELOPE VALLEY,Santa Barbara,2023,45.0,64.0,10.0,35.0,0.7777777777777778
ANTELOPE VALLEY,Santa Barbara,2024,37.0,63.0,5.0,32.0,0.8648648648648649
ANTELOPE VALLEY,Santa Cruz,2006,15.0,24.0,4.0,11.0,0.7333333333333333
ANTELOPE VALLEY,Santa Cruz,2007,11.0,15.0,0.0,11.0,1.0
ANTELOPE VALLEY,Santa Cruz,2008,17.0,21.0,4.0,13.0,0.7647058823529411
ANTELOPE VALLEY,Santa Cruz,2009,18.0,24.0,1.0,17.0,0.9444444444444444
ANTELOPE VALLEY,Santa Cruz,2010,13.0,20.0,4.0,9.0,0.6923076923076923
ANTELOPE VALLEY,Santa Cruz,2011,19.0,26.0,8.0,11.0,0.5789473684210527
ANTELOPE VALLEY,Santa Cruz,2012,15.0,27.0,4.0,11.0,0.7333333333333333
ANTELOPE VALLEY,Santa Cruz,2013,17.0,24.0,2.0,15.0,0.8823529411764706
ANTELOPE VALLEY,Santa Cruz,2014,12.0,25.0,2.0,10.0,0.8333333333333334
ANTELOPE VALLEY,Santa Cruz,2015,15.0,35.0,3.0,12.0,0.8
ANTELOPE VALLEY,Santa Cruz,2016,11.0,19.0,2.0,9.0,0.8181818181818182
ANTELOPE VALLEY,Santa Cruz,2017,27.0,42.0,4.0,23.0,0.8518518518518519
ANTELOPE VALLEY,Santa Cruz,2018,15.0,26.0,3.0,12.0,0.8
ANTELOPE VALLEY,Santa Cruz,2019,21.0,33.0,3.0,18.0,0.8571428571428571
ANTELOPE VALLEY,Santa Cruz,2020,23.0,36.0,4.0,19.0,0.8260869565217391
ANTELOPE VALLEY,Santa Cruz,2021,29.0,49.0,7.0,22.0,0.7586206896551724
ANTELOPE VALLEY,Santa Cruz,2022,31.0,47.0,6.0,25.0,0.8064516129032258
ANTELOPE VALLEY,Santa Cruz,2023,23.0,39.0,3.0,20.0,0.8695652173913043
ANTELOPE VALLEY,Santa Cruz,2024,31.0,48.0,4.0,27.0,0.8709677419354839
BAKERSFIELD,Berkeley,2006,8.0,37.0,4.0,4.0,0.5
BAKERSFIELD,Berkeley,2007,10.0,40.0,5.0,5.0,0.5
BAKERSFIELD,Berkeley,2008,18.0,44.0,11.0,7.0,0.3888888888888889
BAKERSFIELD,Berkeley,2009,10.0,32.0,5.0,5.0,0.5
BAKERSFIELD,Berkeley,2010,8.0,32.0,5.0,3.0,0.375
BAKERSFIELD,Berkeley,2011,14.0,46.0,9.0,5.0,0.35714285714285715
BAKERSFIELD,Berkeley,2012,11.0,55.0,7.0,4.0,0.36363636363636365
BAKERSFIELD,Berkeley,2013,4.0,39.0,3.0,1.0,0.25
BAKERSFIELD,Berkeley,2014,13.0,35.0,10.0,3.0,0.23076923076923078
BAKERSFIELD,Berkeley,2015,15.0,60.0,13.0,2.0,0.13333333333333333
BAKERSFIELD,Berkeley,2016,9.0,46.0,7.0,2.0,0.2222222222222222
BAKERSFIELD,Berkeley,2017,6.0,55.0,4.0,2.0,0.3333333333333333
BAKERSFIELD,Berkeley,2018,11.0,55.0,6.0,5.0,0.45454545454545453
BAKERSFIELD,Berkeley,2019,13.0,59.0,8.0,5.0,0.38461538461538464
BAKERSFIELD,Berkeley,2020,13.0,64.0,9.0,4.0,0.3076923076923077
BAKERSFIELD,Berkeley,2021,17.0,55.0,8.0,9.0,0.5294117647058824
BAKERSFIELD,Berkeley,2022,14.0,66.0,5.0,9.0,0.6428571428571429
BAKERSFIELD,Berkeley,2023,13.0,64.0,6.0,7.0,0.5384615384615384
BAKERSFIELD,Berkeley,2024,10.0,62.0,4.0,6.0,0.6
BAKERSFIELD,Davis,2006,32.0,53.0,11.0,21.0,0.65625
BAKERSFIELD,Davis,2007,30.0,41.0,8.0,22.0,0.7333333333333333
BAKERSFIELD,Davis,2008,44.0,52.0,12.0,32.0,0.7272727272727273
BAKERSFIELD,Davis,2009,30.0,43.0,7.0,23.0,0.7666666666666667
BAKERSFIELD,Davis,2010,27.0,38.0,14.0,13.0,0.48148148148148145
BAKERSFIELD,Davis,2011,38.0,56.0,14.0,24.0,0.631578947368421
BAKERSFIELD,Davis,2012,28.0,60.0,9.0,19.0,0.6785714285714286
BAKERSFIELD,Davis,2013,29.0,60.0,12.0,17.0,0.5862068965517241
BAKERSFIELD,Davis,2014,25.0,46.0,9.0,16.0,0.64
BAKERSFIELD,Davis,2015,38.0,63.0,13.0,25.0,0.6578947368421053
BAKERSFIELD,Davis,2016,26.0,62.0,17.0,9.0,0.34615384615384615
BAKERSFIELD,Davis,2017,42.0,83.0,17.0,25.0,0.5952380952380952
BAKERSFIELD,Davis,2018,36.0,74.0,11.0,25.0,0.6944444444444444
BAKERSFIELD,Davis,2019,32.0,74.0,8.0,24.0,0.75
BAKERSFIELD,Davis,2020,38.0,76.0,14.0,24.0,0.631578947368421
BAKERSFIELD,Davis,2021,39.0,74.0,11.0,28.0,0.717948717948718
BAKERSFIELD,Davis,2022,30.0,60.0,8.0,22.0,0.7333333333333333
BAKERSFIELD,Davis,2023,35.0,74.0,9.0,26.0,0.7428571428571429
BAKERSFIELD,Davis,2024,46.0,66.0,16.0,30.0,0.6521739130434783
BAKERSFIELD,Irvine,2006,32.0,56.0,9.0,23.0,0.71875
BAKERSFIELD,Irvine,2007,39.0,51.0,11.0,28.0,0.717948717948718
BAKERSFIELD,Irvine,2008,31.0,46.0,8.0,23.0,0.7419354838709677
BAKERSFIELD,Irvine,2009,18.0,45.0,3.0,15.0,0.8333333333333334
BAKERSFIELD,Irvine,2010,23.0,38.0,1.0,22.0,0.9565217391304348
BAKERSFIELD,Irvine,2011,22.0,44.0,1.0,21.0,0.9545454545454546
BAKERSFIELD,Irvine,2012,18.0,57.0,4.0,14.0,0.7777777777777778
BAKERSFIELD,Irvine,2013,20.0,50.0,7.0,13.0,0.65
BAKERSFIELD,Irvine,2014,17.0,44.0,6.0,11.0,0.6470588235294118
BAKERSFIELD,Irvine,2015,27.0,62.0,9.0,18.0,0.6666666666666666
BAKERSFIELD,Irvine,2016,29.0,65.0,9.0,20.0,0.6896551724137931
BAKERSFIELD,Irvine,2017,34.0,67.0,9.0,25.0,0.7352941176470589
BAKERSFIELD,Irvine,2018,28.0,66.0,7.0,21.0,0.75
BAKERSFIELD,Irvine,2019,35.0,91.0,8.0,27.0,0.7714285714285715
BAKERSFIELD,Irvine,2020,32.0,82.0,13.0,19.0,0.59375
BAKERSFIELD,Irvine,2021,26.0,80.0,9.0,17.0,0.6538461538461539
BAKERSFIELD,Irvine,2022,32.0,89.0,13.0,19.0,0.59375
BAKERSFIELD,Irvine,2023,26.0,89.0,7.0,19.0,0.7307692307692307
BAKERSFIELD,Irvine,2024,32.0,95.0,6.0,26.0,0.8125
BAKERSFIELD,Los Angeles,2006,28.0,61.0,16.0,12.0,0.42857142857142855
BAKERSFIELD,Los Angeles,2007,18.0,61.0,12.0,6.0,0.3333333333333333
BAKERSFIELD,Los Angeles,2008,21.0,55.0,13.0,8.0,0.38095238095238093
BAKERSFIELD,Los Angeles,2009,12.0,51.0,7.0,5.0,0.4166666666666667
BAKERSFIELD,Los Angeles,2010,17.0,54.0,11.0,6.0,0.35294117647058826
BAKERSFIELD,Los Angeles,2011,15.0,59.0,9.0,6.0,0.4
BAKERSFIELD,Los Angeles,2012,18.0,67.0,8.0,10.0,0.5555555555555556
BAKERSFIELD,Los Angeles,2013,8.0,49.0,4.0,4.0,0.5
BAKERSFIELD,Los Angeles,2014,6.0,36.0,2.0,4.0,0.6666666666666666
BAKERSFIELD,Los Angeles,2015,12.0,63.0,3.0,9.0,0.75
BAKERSFIELD,Los Angeles,2016,11.0,62.0,4.0,7.0,0.6363636363636364
BAKERSFIELD,Los Angeles,2017,11.0,70.0,6.0,5.0,0.45454545454545453
BAKERSFIELD,Los Angeles,2018,15.0,62.0,8.0,7.0,0.4666666666666667
BAKERSFIELD,Los Angeles,2019,24.0,88.0,14.0,10.0,0.4166666666666667
BAKERSFIELD,Los Angeles,2020,12.0,90.0,6.0,6.0,0.5
BAKERSFIELD,Los Angeles,2021,17.0,83.0,9.0,8.0,0.47058823529411764
BAKERSFIELD,Los Angeles,2022,16.0,91.0,8.0,8.0,0.5
BAKERSFIELD,Los Angeles,2023,17.0,79.0,8.0,9.0,0.5294117647058824
BAKERSFIELD,Los Angeles,2024,13.0,75.0,11.0,2.0,0.15384615384615385
BAKERSFIELD,Merced,2006,17.0,20.0,3.0,14.0,0.8235294117647058
BAKERSFIELD,Merced,2007,5.0,9.0,1.0,4.0,0.8
BAKERSFIELD,Merced,2008,11.0,13.0,0.0,11.0,1.0
BAKERSFIELD,Merced,2009,10.0,15.0,2.0,8.0,0.8
BAKERSFIELD,Merced,2010,13.0,25.0,2.0,11.0,0.8461538461538461
BAKERSFIELD,Merced,2011,24.0,35.0,3.0,21.0,0.875
BAKERSFIELD,Merced,2012,8.0,22.0,1.0,7.0,0.875
BAKERSFIELD,Merced,2013,10.0,20.0,3.0,7.0,0.7
BAKERSFIELD,Merced,2014,5.0,12.0,1.0,4.0,0.8
BAKERSFIELD,Merced,2015,5.0,13.0,0.0,5.0,1.0
BAKERSFIELD,Merced,2016,3.0,13.0,1.0,2.0,0.6666666666666666
BAKERSFIELD,Merced,2017,10.0,18.0,1.0,9.0,0.9
BAKERSFIELD,Merced,2018,16.0,33.0,2.0,14.0,0.875
BAKERSFIELD,Merced,2019,16.0,30.0,2.0,14.0,0.875
BAKERSFIELD,Merced,2020,17.0,32.0,4.0,13.0,0.7647058823529411
BAKERSFIELD,Merced,2021,20.0,41.0,3.0,17.0,0.85
BAKERSFIELD,Merced,2022,19.0,36.0,2.0,17.0,0.8947368421052632
BAKERSFIELD,Merced,2023,22.0,37.0,4.0,18.0,0.8181818181818182
BAKERSFIELD,Merced,2024,20.0,33.0,1.0,19.0,0.95
BAKERSFIELD,Riverside,2006,24.0,34.0,3.0,21.0,0.875
BAKERSFIELD,Riverside,2007,16.0,20.0,1.0,15.0,0.9375
BAKERSFIELD,Riverside,2008,14.0,17.0,2.0,12.0,0.8571428571428571
BAKERSFIELD,Riverside,2009,22.0,25.0,7.0,15.0,0.6818181818181818
BAKERSFIELD,Riverside,2010,19.0,35.0,3.0,16.0,0.8421052631578947
BAKERSFIELD,Riverside,2011,24.0,32.0,9.0,15.0,0.625
BAKERSFIELD,Riverside,2012,15.0,28.0,5.0,10.0,0.6666666666666666
BAKERSFIELD,Riverside,2013,23.0,32.0,6.0,17.0,0.7391304347826086
BAKERSFIELD,Riverside,2014,10.0,23.0,3.0,7.0,0.7
BAKERSFIELD,Riverside,2015,20.0,32.0,6.0,14.0,0.7
BAKERSFIELD,Riverside,2016,18.0,31.0,7.0,11.0,0.6111111111111112
BAKERSFIELD,Riverside,2017,26.0,43.0,3.0,23.0,0.8846153846153846
BAKERSFIELD,Riverside,2018,19.0,36.0,1.0,18.0,0.9473684210526315
BAKERSFIELD,Riverside,2019,32.0,51.0,9.0,23.0,0.71875
BAKERSFIELD,Riverside,2020,43.0,56.0,15.0,28.0,0.6511627906976745
BAKERSFIELD,Riverside,2021,35.0,62.0,7.0,28.0,0.8
BAKERSFIELD,Riverside,2022,32.0,54.0,6.0,26.0,0.8125
BAKERSFIELD,Riverside,2023,22.0,53.0,2.0,20.0,0.9090909090909091
BAKERSFIELD,Riverside,2024,33.0,60.0,2.0,31.0,0.9393939393939394
BAKERSFIELD,San Diego,2006,27.0,40.0,6.0,21.0,0.7777777777777778
BAKERSFIELD,San Diego,2007,28.0,40.0,2.0,26.0,0.9285714285714286
BAKERSFIELD,San Diego,2008,30.0,39.0,9.0,21.0,0.7
BAKERSFIELD,San Diego,2009,20.0,33.0,7.0,13.0,0.65
BAKERSFIELD,San Diego,2010,26.0,46.0,1.0,25.0,0.9615384615384616
BAKERSFIELD,San Diego,2011,28.0,57.0,8.0,20.0,0.7142857142857143
BAKERSFIELD,San Diego,2012,20.0,67.0,5.0,15.0,0.75
BAKERSFIELD,San Diego,2013,16.0,51.0,5.0,11.0,0.6875
BAKERSFIELD,San Diego,2014,12.0,36.0,3.0,9.0,0.75
