year,college,math_retention_rate,math_success_rate,english_retention_rate,english_success_rate,eops_headcount,eops_care_headcount,aid_ftft_pell_grant_rate,aid_ftft_federal_loan_rate,aid_pell_grant_rate,aid_federal_loan_rate,aid_loan_principal,aid_median_debt_first_generation_students,aid_median_debt_non_first_generation_students,student_demographics_student_faculty_ratio,cost_avg_net_price_public,cost_net_price_public_by_income_level_0_30000,cost_net_price_public_by_income_level_30001_48000,cost_net_price_public_by_income_level_48001_75000,cost_net_price_public_by_income_level_75001_110000,cost_title_iv_public_by_income_level_0_30000,cost_title_iv_public_by_income_level_30001_48000,cost_title_iv_public_by_income_level_48001_75000,cost_attendance_academic_year,cost_tuition_in_state,cost_tuition_out_of_state,cost_booksupply,cost_roomboard_offcampus,cost_otherexpense_offcampus,cost_otherexpense_withfamily,completion_title_iv_transf_completed_4yr_by_4yrs,aid_median_debt_income_0_30000,percent_stem,percent_social_science
2019,Santa Ana,0.824873949579832,0.6605042016806723,0.8618391825855175,0.7498889382496668,406.0,18.0,0.3701,0.0,0.1656,0.0037,7183.0,8347.0,5500.0,18.0,4016.0,3149.0,3743.0,7468.0,9878.0,98.0,26.0,25.0,12395.0,1192.0,6280.0,1917.0,13779.0,4509.0,4509.0,0.057757644394,7650.0,0.1464,0.21889999999999998
2021,Santa Ana,0.7850805126519882,0.6229597984445174,0.8130191813925389,0.6385742334994714,1164.0,28.0,0.3405,0.0199,0.2073,0.0153,,,,26.0,4384.0,3320.0,4534.0,6865.0,9655.0,415.0,170.0,107.0,12400.0,1198.0,8398.0,643.0,17253.0,4761.0,4275.0,,,0.1203,0.183
2023,Santa Ana,0.7694663872319846,0.4802514912139287,0.8006918870661757,0.5588661979689766,1205.0,68.0,0.5406,0.0043,0.329,0.0088,,,,26.0,4026.0,2741.0,3662.0,5851.0,8049.0,425.0,292.0,234.0,12427.0,1420.0,11230.0,1440.0,28782.0,4428.0,5222.0,,,0.059500000000000004,0.24429999999999996
2014,Santa Ana,0.7655020459553038,0.6260623229461756,0.8266283524904214,0.7155172413793104,361.0,6.0,0.2554,0.0107,0.1466,0.0089,4340.0,4500.0,3887.5,24.0,2177.0,1437.0,2633.0,4477.0,5575.0,133.0,50.0,24.0,8377.0,1418.0,6206.0,1746.0,11493.0,7239.0,4599.0,0.093457944,4500.0,0.09780000000000001,0.2543
2017,Santa Ana,0.8728813559322034,0.7440677966101695,0.8383311603650587,0.6427640156453716,260.0,10.0,0.4601,0.1831,0.2815,0.1119,8741.0,8295.0,9500.0,20.0,5760.0,4559.0,5415.0,9201.0,10827.0,47.0,19.0,10.0,12433.0,1154.0,6762.0,1854.0,10755.0,4518.0,4113.0,0.050653954284499994,9100.0,0.0245,0.5699000000000001
2020,Santa Ana,0.8377192982456141,0.6483918128654971,0.8613237280504278,0.6753714542998649,428.0,27.0,0.4648,0.005,0.2462,0.0035,7022.9514563106795,7277.831168831169,7050.467532467533,21.0,5433.0,4728.0,5557.0,7428.0,7023.0,111.0,36.0,33.0,11759.0,1124.0,6380.0,1917.0,13293.0,4239.0,4698.0,,7557.5161290322585,0.029699999999999997,0.5510999999999999
2017,Santa Barbara,0.7507438016528926,0.5890909090909091,0.7887717121588089,0.6513647642679901,258.0,11.0,0.2983,0.021,0.1774,0.0184,7000.0,6506.0,8268.0,26.0,8720.0,8407.0,8484.0,10269.0,13632.0,76.0,26.0,13.0,15314.0,1230.0,7110.0,1854.0,13293.0,4509.0,4509.0,0.088295687885,8337.0,0.0522,0.3073
2018,Santa Barbara,0.862887012464817,0.648572577402493,0.8632271468144044,0.6748614958448753,782.0,20.0,0.4599,0.0081,0.3112,0.017,5500.0,5500.0,5500.0,43.0,3542.0,2868.0,3579.0,6102.0,9274.0,393.0,150.0,70.0,11341.0,1190.0,7646.0,1791.0,13293.0,4158.0,4284.0,0.045889101338,7136.0,0.035300000000000005,0.2989
2023,Santa Barbara,0.8795336787564767,0.6144214162348878,0.8932139166379607,0.6985876679297278,258.0,21.0,0.3467,0.0,0.1461,0.0,,,,19.0,10655.0,9667.0,11237.0,11811.0,14441.0,84.0,38.0,33.0,18384.0,1188.0,12320.0,938.0,19431.0,4428.0,3609.0,,,0.05160000000000001,0.3553
2012,Santa Barbara,0.7961716449305848,0.5755153554901136,0.8330683624801272,0.7093799682034976,456.0,38.0,0.1753,0.0516,0.0918,0.0461,5250.0,4999.0,5500.0,24.0,5146.0,5093.0,9837.0,6363.0,9837.0,177.0,1.0,0.0,9837.0,1536.0,6351.0,1665.0,11034.0,4146.0,4146.0,0.087403599,5062.5,0.0628,0.437
2014,Santa Barbara,0.85007006071929,0.6546784991437024,0.8798360235716116,0.7453241096592365,474.0,27.0,0.2689,0.0208,0.1422,0.014,5500.0,4750.0,5500.0,29.0,10944.0,10148.0,11095.0,13792.0,16763.0,214.0,76.0,41.0,17407.0,1326.0,6030.0,1746.0,11556.0,4770.0,4770.0,0.082304527,5500.0,0.0456,0.0668
2016,Santa Barbara,0.8369140625,0.6751302083333334,0.7993052875337707,0.697800077190274,601.0,119.0,0.5466,0.0098,0.2339,0.0207,7000.0,9000.0,6875.0,24.0,8801.0,8589.0,9678.0,10273.0,13095.0,184.0,23.0,7.0,15330.0,1232.0,6896.0,1792.0,12500.0,4460.0,4460.0,0.049972542559,7000.0,0.1271,0.1993
2015,Santa Barbara,0.7993366500829188,0.6782752902155887,0.8148951554591468,0.6514822848879248,486.0,73.0,0.6409,0.0545,0.2664,0.0395,8000.0,7314.0,9000.0,25.0,7559.0,7378.0,8114.0,9068.0,11718.0,111.0,20.0,6.0,13843.0,1156.0,6316.0,1764.0,11970.0,4430.0,4430.0,0.039267016,9000.0,0.0041,0.6675
2017,Santa Barbara,0.825945945945946,0.6935135135135135,0.8308634020618557,0.6742912371134021,378.0,23.0,0.4461,0.0044,0.2268,0.0092,4932.0,4932.0,5000.0,31.0,5309.0,5271.0,4721.0,8009.0,9110.5,289.0,9.0,6.0,11429.0,1420.0,8440.0,1854.0,16686.0,4240.0,4374.0,0.055520898316,6750.0,0.08480000000000001,0.2005
2019,Santa Barbara,0.8704072913699801,0.5841640558245514,0.886161978478384,0.6178969227864829,1076.0,57.0,0.6056,0.0182,0.288,0.0088,3905.0,4000.0,3500.0,23.0,2648.0,2639.0,2879.0,4459.0,9984.666666666666,618.0,7.0,2.0,10922.0,1304.0,7664.0,1971.0,10398.0,3474.0,3113.0,0.074954296161,4000.0,0.1842,0.2938
2022,Santa Barbara,0.9002994539369386,0.7334859961247138,0.834043897047213,0.6137691457445129,1193.0,20.0,0.3508,0.0056,0.1549,0.0049,,,,20.0,6613.0,5664.0,7112.0,8778.0,10224.0,186.0,67.0,52.0,15224.0,1696.0,12244.0,1233.0,19029.0,5201.0,4680.0,,,0.1567,0.3583
2013,Santa Barbara,0.82907133243607,0.6177658142664872,0.8558507631430187,0.679479932165065,659.0,43.0,0.6239,0.0777,0.4085,0.0773,4891.0,4500.0,5500.0,29.0,4857.0,4408.0,5545.0,6903.0,7959.0,382.0,67.0,47.0,10866.0,1183.0,6223.0,1700.0,9100.0,4000.0,3800.0,0.060285563,4792.0,0.031,0.3035
2016,Santa Barbara,0.7139917695473251,0.5066872427983539,0.801589476568923,0.6204439572485613,576.0,33.0,0.4255,0.0097,0.2439,0.0297,6500.0,7293.0,6000.0,26.0,7019.0,6565.0,7463.0,9042.0,11884.0,144.0,48.0,17.0,13369.0,1220.0,7538.0,1791.0,12492.0,4158.0,4158.0,0.043956043956,6667.0,0.0703,0.20690000000000003
2023,Santa Monica,0.8483627204030226,0.6453400503778337,0.8612162503154176,0.6833207166288165,574.0,41.0,0.511,0.0201,0.3359,0.0297,,,,21.0,4632.0,3367.0,4104.0,7220.0,9836.0,266.0,155.0,109.0,13636.0,1336.0,8416.0,1270.0,17780.0,4562.0,4562.0,,,0.0814,0.5035000000000001
2016,Santa Monica,0.6760070052539404,0.5376532399299475,0.8013833992094862,0.6511857707509882,164.0,16.0,0.6655,0.1547,0.3528,0.0632,5500.0,5500.0,5500.0,14.0,7054.0,6533.0,6954.0,8814.0,12327.0,103.0,44.0,15.0,13846.0,1380.0,8190.0,1790.0,12492.0,4158.0,4284.0,0.019891500904,4750.0,0.0086,0.40580000000000005
2017,Santa Monica,0.8707850013487995,0.7170218505530078,0.8538331929233361,0.7270429654591407,975.0,53.0,0.5549,0.0114,0.2776,0.0079,4500.0,4500.0,4500.0,27.0,3422.0,2827.0,3649.0,6109.0,7347.0,204.0,45.0,37.0,10286.0,1386.0,7196.0,1700.0,11300.0,4000.0,3700.0,0.031060094531,4500.0,0.1564,0.09889999999999999
2018,Santa Monica,0.8746205221615058,0.5919854280510018,0.9076029567053854,0.6602428722280888,1971.0,147.0,0.6714,0.015,0.3526,0.0106,3500.0,3500.0,3500.0,27.0,2488.0,2476.0,2932.0,5798.0,8354.0,1407.0,16.0,3.0,9903.0,1304.0,7496.0,1900.0,11600.0,3770.0,3770.0,0.017085751128,3500.0,0.1263,0.4209
2020,Santa Monica,0.803972526452571,0.5555968071282718,0.8181818181818182,0.6126996647604023,2327.0,54.0,0.5568,0.0256,0.28,0.0342,9500.0,9500.0,9500.0,29.0,9768.0,9606.0,9811.0,11032.0,13286.0,292.0,62.0,24.0,16506.0,1238.0,8570.0,1080.0,16580.0,4642.0,4163.0,,10000.0,0.035,0.273
2022,Santa Monica,0.7893354347255056,0.6382978723404256,0.8199013157894737,0.6899671052631579,222.0,6.0,0.2111,0.0,0.137,0.0008,,,,20.0,2513.0,1198.0,924.0,4455.0,6603.0,62.0,34.0,34.0,10912.0,1168.0,8176.0,1152.0,23076.0,5868.0,5292.0,,,0.1034,0.24409999999999998
2021,Santa Monica,0.9729264090573468,0.8286980063992124,0.9870326345364168,0.817592392478928,527.0,29.0,0.3466,0.0083,0.249,0.0161,,,,18.0,4318.0,3215.0,3876.0,7086.0,9428.0,227.0,96.0,80.0,12359.0,1152.0,8520.0,1972.0,15084.0,5276.0,4700.0,,,0.0587,0.2093
2023,Santa Monica,0.8769294093434863,0.7520065857172258,0.859392575928009,0.7111923509561305,130.0,4.0,0.2422,0.0014,0.1127,0.0064,,,,26.0,14130.0,13189.0,13609.0,15303.0,19605.0,74.0,40.0,46.0,22906.0,1202.0,8714.0,2000.0,22104.0,3784.0,3784.0,,,0.1319,0.5509000000000001
2013,Santa Monica,0.765288856659415,0.5680444766739183,0.8264070292092139,0.7000712419852767,378.0,53.0,0.501,0.0184,0.3218,0.0265,3962.0,3500.0,4250.0,27.0,6692.0,6161.0,7041.0,8546.0,10934.0,341.0,110.0,60.0,12403.0,1426.0,7126.0,1710.0,12862.0,4168.0,4518.0,0.048790776,4500.0,0.0463,0.23470000000000002
2016,Santa Monica,0.7931472081218274,0.6281725888324873,0.7896921480456589,0.6316153580076098,805.0,39.0,0.419,0.0231,0.2079,0.0139,5500.0,5500.0,5500.0,19.0,9164.0,8685.0,9415.0,11236.0,15314.333333333334,121.0,31.0,21.0,15892.0,1343.0,7015.0,1791.0,12492.0,4356.0,9855.0,0.040869565217,5496.5,0.1359,0.24469999999999997
2019,Santa Monica,0.7750063954975697,0.5877462266564338,0.8535684121621622,0.7115709459459459,803.0,71.0,0.3235,0.0207,0.2322,0.0306,9500.0,9500.0,7659.0,24.0,3422.0,2265.0,3260.0,6172.0,8681.0,357.0,141.0,109.0,11127.0,1144.0,6214.0,2224.0,13769.0,3096.0,3096.0,0.08671988389,9500.0,0.11200000000000002,0.3954
2022,Santa Monica,0.8090260071392147,0.6955634880163182,0.8259705488621151,0.6653279785809906,303.0,10.0,0.215,0.0033,0.1069,0.004,,,,17.0,2251.0,422.0,2401.0,4518.0,6193.0,56.0,40.0,27.0,11344.0,1490.0,8810.0,1152.0,19348.0,5410.0,5410.0,,,0.0485,0.32020000000000004
2021,Santa Rosa,0.8116343490304709,0.6297322253000923,0.8195300022815423,0.6050650239561944,1016.0,73.0,0.5,0.0035,0.2293,0.0048,,,,21.0,3234.0,2725.0,2568.0,5656.0,6847.0,162.0,74.0,44.0,11135.0,1146.0,7842.0,1125.0,16253.0,4761.0,4761.0,,,0.048499999999999995,0.16630000000000003
2022,Santa Rosa,0.7248006833712984,0.4799259681093394,0.7471758349705304,0.5331532416502947,830.0,59.0,0.5703,0.0128,0.3626,0.0194,,,,26.0,2437.0,1357.0,2500.0,4304.0,6307.0,572.0,246.0,199.0,9184.0,1364.0,10324.0,864.0,17784.0,4860.0,4374.0,,,0.0498,0.20770000000000002
2015,Santa Rosa,0.8638059701492538,0.7010261194029851,0.8224543080939948,0.7028720626631854,622.0,51.0,0.4819,0.0254,0.2679,0.0197,4500.0,4499.5,4500.0,21.0,6965.0,6702.0,6849.0,9122.0,13302.0,90.0,19.0,12.0,12949.0,1298.0,7542.0,1764.0,11970.0,4168.0,4286.0,0.031380753,4500.0,0.0826,0.1676
2016,Santa Rosa,0.7894074360960496,0.6621804802478699,0.8569259962049336,0.7714104996837444,733.0,40.0,0.2135,0.0161,0.1681,0.0131,4250.0,4000.0,4362.5,26.0,5054.0,4421.0,5079.0,7481.0,9702.0,190.0,65.0,34.0,11519.0,1308.0,7944.0,1792.0,12492.0,4158.0,4286.0,0.143018654607,4239.0,0.1432,0.378
2017,Santa Rosa,0.783083511777302,0.5828693790149893,0.8745052386495925,0.7650756693830035,903.0,29.0,0.3934,0.0088,0.245,0.0175,5750.0,5500.0,7000.0,27.0,4252.0,4169.0,4786.0,7345.0,10951.0,380.0,12.0,6.0,10951.0,1178.0,6578.0,1854.0,13249.0,4240.0,4374.0,0.053207359523,6198.0,0.027299999999999998,0.1216
2019,Santa Rosa,0.7762845849802371,0.5731225296442688,0.7905604719764012,0.5465655288664139,576.0,38.0,0.5435,0.0217,0.3071,0.0226,9500.0,9500.0,9500.0,24.0,6548.0,6597.0,5794.0,8483.0,12333.5,36.0,10.0,3.0,14194.0,1220.0,8110.0,1971.0,15084.0,5274.0,4698.0,0.039914468995,9500.0,0.0092,0.1818
2021,Santa Rosa,0.872991347342398,0.6854140914709518,0.8462301587301587,0.6924603174603174,618.0,17.0,0.3117,0.0025,0.2144,0.0072,,,,22.0,4323.0,3725.0,3824.0,6177.0,8688.0,147.0,51.0,40.0,11897.0,1312.0,9012.0,1080.0,19062.0,5328.0,4788.0,,,0.06470000000000001,0.1599
2020,Santa Rosa,0.7743155149934811,0.6396349413298565,0.8776364996260284,0.7672400897531788,499.0,29.0,0.2732,0.0057,0.1756,0.0116,7161.0,7212.0,7073.0,33.0,1636.0,516.0,1761.0,4346.0,6145.0,247.0,98.0,74.0,9365.0,1394.0,7398.0,1971.0,15084.0,5130.0,4698.0,,9080.0,0.0537,0.2218
2022,Santa Rosa,0.8471943887775552,0.5738142952571811,0.8915321909831975,0.6464814506737647,569.0,26.0,0.3091,0.0024,0.1646,0.0054,,,,21.0,5723.0,4781.0,5894.0,7932.0,11044.0,276.0,137.0,83.0,13866.0,1348.0,10644.0,1152.0,22338.0,4860.0,4374.0,,,0.0655,0.3373
2012,Santa Rosa,0.7537338201128443,0.4912047792897444,0.8449685534591195,0.7037735849056603,724.0,47.0,0.7722,0.0567,0.3408,0.0637,3500.0,3500.0,3500.0,27.0,5430.0,5430.0,5727.0,7588.0,8587.0,606.0,0.0,0.0,11417.0,1140.0,5532.0,1665.0,10962.0,4158.0,4275.0,0.067783405,3500.0,0.1339,0.283
2015,Santa Rosa,0.7183175927959587,0.5182297386338678,0.8422434158719048,0.7209729635138682,882.0,30.0,0.4088,0.0222,0.2746,0.0135,4500.0,4500.0,4500.0,30.0,5705.0,5233.0,6025.0,8086.0,9795.0,887.0,250.0,122.0,11986.0,1136.0,8078.0,1656.0,11556.0,4262.0,4262.0,0.065667695,4500.0,0.0154,0.1098
2018,Santa Rosa,0.7860262008733624,0.5895196506550219,0.8227613586237318,0.6572562858403176,2301.0,91.0,0.5644,0.0066,0.3185,0.0126,4500.0,4500.0,5107.0,22.0,3919.0,3193.0,4168.0,6559.0,7887.0,599.0,228.0,131.0,11414.0,1338.0,6602.0,1917.0,13779.0,4248.0,4365.0,0.054453887315,4500.0,0.049,0.3497
2022,Santiago Canyon,0.711580940359735,0.4799621331650363,0.8618371919342793,0.6504854368932039,272.0,23.0,0.3942,0.0028,0.2113,0.0071,,,,16.0,14797.0,13523.0,13656.0,17311.0,19025.0,123.0,71.0,66.0,22496.0,1262.0,8630.0,2250.0,21375.0,5643.0,4923.0,,,0.1144,0.28250000000000003
2015,Santiago Canyon,0.7821267751991687,0.6293730516106685,0.8032554847841472,0.7360226468506723,165.0,11.0,0.5644,0.1644,0.1652,0.0335,4750.0,4750.0,4750.0,39.0,8278.0,8060.0,7986.0,10912.0,13903.0,101.0,15.0,10.0,14431.0,1136.0,5576.0,2134.0,19372.0,5970.0,6114.0,0.060402685,4750.0,0.0574,0.0723
2016,Santiago Canyon,0.7403762029746281,0.5809273840769904,0.8378332770840364,0.7246034424569693,655.0,69.0,0.4877,0.0115,0.2721,0.0173,5250.0,5001.0,5250.0,24.0,7132.0,6666.0,7305.0,8750.0,7109.0,362.0,139.0,86.0,10825.0,1140.0,6156.0,1764.0,11970.0,2898.0,3159.0,0.055272108844,6000.0,0.0854,0.27859999999999996
2017,Santiago Canyon,0.7575413223140496,0.5732438016528926,0.8352027610008628,0.7080457290767903,1505.0,94.0,0.4145,0.0528,0.2333,0.049,5500.0,5500.0,5500.0,26.0,4285.0,3387.0,4005.0,6902.0,8579.0,473.0,193.0,116.0,11056.0,1138.0,6010.0,1746.0,11493.0,4266.0,4689.0,0.07657225156,6127.0,0.056600000000000004,0.2592
2019,Santiago Canyon,0.8181246066708622,0.6176840780365009,0.8177339901477833,0.6764324604614985,772.0,60.0,0.4882,0.0021,0.2401,0.0064,5500.0,5500.0,6750.0,30.0,9334.0,8646.0,9491.0,11782.0,14211.0,142.0,46.0,35.0,17109.0,1220.0,7746.0,1971.0,15084.0,5274.0,4698.0,0.061818181818,5500.0,0.0238,0.0919
2021,Santiago Canyon,0.7304075235109718,0.5078369905956113,0.8213114754098361,0.6508196721311476,156.0,7.0,0.1869,0.0187,0.0978,0.0038,,,,14.0,8379.0,7414.0,8980.5,13202.0,13841.0,15.0,0.0,3.0,18311.0,1127.0,7847.0,1080.0,16580.0,4642.0,4164.0,,,0.06860000000000001,0.17369999999999997
2020,Santiago Canyon,0.862603305785124,0.7358815426997245,0.8696324951644101,0.7601547388781431,406.0,8.0,0.3631,0.0054,0.1657,0.0044,8816.0,7277.831168831169,7050.467532467533,19.0,3691.0,2941.0,3175.0,6619.0,7397.0,80.0,30.0,22.0,11905.0,1200.0,6456.0,1971.0,15084.0,5274.0,5274.0,,7557.5161290322585,0.16040000000000001,0.1465
2022,Santiago Canyon,0.760803488833091,0.5892691951896393,0.8096564531104921,0.6429897864438254,973.0,23.0,0.3704,0.0126,0.2375,0.0138,,,,27.0,4551.0,3567.0,4238.0,6907.0,8120.0,427.0,184.0,149.0,11863.0,1202.0,8762.0,1152.0,17784.0,4860.0,4377.0,,,0.1101,0.1652
2012,Santiago Canyon,0.7529311447452569,0.559155830313366,0.7902260638297872,0.6610704787234043,853.0,104.0,0.6086,0.0992,0.2695,0.0622,5198.5,5000.0,5348.0,29.0,6034.0,6034.0,6960.0,8743.0,10567.0,573.0,0.0,0.0,11641.0,1104.0,7200.0,1656.0,10862.0,4060.0,4320.0,0.05625879,5000.0,0.14220000000000002,0.46869999999999995
2015,Santiago Canyon,0.7723718505647263,0.6423399942079351,0.8510420225486847,0.731465664502904,362.0,7.0,0.2416,0.0092,0.1453,0.0081,4500.0,4500.0,4786.5,25.0,2140.0,1449.0,2082.0,4132.0,5754.0,95.0,40.0,17.0,8391.0,1324.0,7308.0,1746.0,11493.0,4149.0,4266.0,0.073662967,4500.0,0.0842,0.2457
2018,Santiago Canyon,0.8922495274102079,0.718336483931947,0.8565840938722294,0.7131681877444589,259.0,9.0,0.5333,0.1958,0.3155,0.1037,8250.0,8250.0,8750.0,17.0,7014.0,6290.0,6893.0,10286.0,8605.0,63.0,14.0,10.0,14455.0,1156.0,7348.0,1917.0,10755.0,4509.0,4509.0,0.071604938272,8947.0,0.0361,0.5872999999999999
2021,Santiago Canyon,0.8223728813559322,0.6494915254237288,0.8239316239316239,0.6142450142450142,415.0,18.0,0.1687,0.0,0.144,0.002,,,,20.0,3768.0,3775.0,4972.0,3407.0,6837.0,55.0,0.0,1.0,10948.0,1124.0,6380.0,1917.0,13293.0,4239.0,4698.0,,,0.0364,0.508
2020,Sequoias,0.883183568677792,0.6912708600770219,0.8938097634625063,0.6829391041771515,507.0,69.0,0.6587,0.0,0.5388,0.0,3463.0,7277.831168831169,7050.467532467533,19.0,8815.0,8372.0,9259.0,11510.0,14760.0,143.0,25.0,15.0,16983.0,1104.0,8088.0,2293.0,16580.0,4642.0,4163.0,,3347.0,0.0,0.42729999999999996
2021,Sequoias,0.8115171137835338,0.5238205365402405,0.9118985695708712,0.638816644993498,904.0,40.0,0.3994,0.0015,0.2807,0.0009,,,,21.0,9977.0,9127.0,9875.0,12750.0,16357.0,314.0,114.0,81.0,18583.0,1184.0,8960.0,1126.0,17252.0,4762.0,4274.0,,,0.07020000000000001,0.1849
2014,Sequoias,0.896969696969697,0.701010101010101,0.8978798586572438,0.7314487632508834,431.0,38.0,0.4754,0.0,0.2319,0.0,4790.994452149792,4811.164930555556,4830.142361111111,29.0,10976.0,10409.0,11139.0,12727.0,14026.0,90.0,32.0,24.0,16809.0,1142.0,5606.0,1338.0,15324.0,3828.0,3132.0,0.044217687,5022.193877551021,0.0669,0.6328999999999999
2015,Sequoias,0.7679704016913319,0.653276955602537,0.847926267281106,0.7658148303309593,181.0,41.0,0.3419,0.0194,0.206,0.0196,5500.0,5500.0,5349.0,27.0,8700.0,7931.0,8846.0,10589.0,12926.0,130.0,46.0,27.0,14376.0,1104.0,7440.0,1746.0,11970.0,4166.0,4426.0,0.044854881,5500.0,0.057,0.18939999999999999
2016,Sequoias,0.8303664921465969,0.6696335078534031,0.7659380692167578,0.5519125683060109,1186.0,184.0,0.7869,0.0,0.536,0.0,5123.200549450549,5301.80412371134,5202.90206185567,31.0,3937.0,3535.0,3793.0,6561.0,8021.0,544.0,160.0,81.0,11077.0,1142.0,5054.0,1746.0,11493.0,4599.0,4599.0,0.022234891676,5464.151515151515,0.048400000000000006,0.2879
2018,Sequoias,0.8424242424242424,0.6363636363636364,0.9239669421487604,0.7586776859504132,175.0,5.0,0.3621,0.0,0.1812,0.0,4614.285714285714,6863.209737827715,6928.157303370786,18.0,7052.0,6554.0,7374.0,8265.0,12295.0,18.0,9.0,5.0,12879.0,1224.0,7932.0,1917.0,13779.0,4104.0,4104.0,0.051282051282,7127.79381443299,0.06409999999999999,0.3637
2017,Sequoias,0.8156759348034516,0.5651965484180249,0.7995485327313769,0.6207674943566591,1138.0,117.0,0.603,0.0,0.3994,0.0,3215.0,6623.2,6802.666666666667,27.0,8686.0,8620.0,8859.0,10968.0,12821.0,664.0,28.0,13.0,15474.0,1150.0,6115.0,1638.0,10980.0,3996.0,4041.0,0.037352821762,4750.0,0.0681,0.4279
2019,Sequoias,0.8397017707362535,0.6649580615097856,0.8525932666060054,0.7288444040036397,294.0,13.0,0.2923,0.0125,0.1859,0.0089,9461.0,9315.0,9500.0,18.0,11661.0,11661.0,12349.0,15176.5,16895.0,140.0,0.0,0.0,19232.0,1142.0,7502.0,1971.0,15084.0,5274.0,4698.0,0.059639389736,9500.0,0.0962,0.2128
2021,Sequoias,0.8139841688654353,0.6062005277044855,0.838405036726128,0.6322140608604407,483.0,22.0,0.4592,0.0459,0.3197,0.0429,,,,14.0,4534.0,3948.0,4958.0,6211.0,9849.5,53.0,22.0,13.0,12318.0,1147.0,8539.0,1854.0,11970.0,3454.0,3256.0,,,0.0495,0.3171
2023,Sequoias,0.8633401221995927,0.7160896130346233,0.8950437317784257,0.7350178166504697,453.0,26.0,0.3153,0.0048,0.1147,0.0054,,,,25.0,-2735.0,-6023.0,-1433.0,1435.0,4953.0,96.0,50.0,43.0,11428.0,1150.0,9094.0,938.0,30736.0,4428.0,3610.0,,,0.20109999999999997,0.1954
2014,Sequoias,0.840033153750518,0.6212184003315375,0.8676401318888366,0.6552048987282147,999.0,97.0,0.6554,0.0154,0.4443,0.0204,3000.0,3500.0,2260.0,30.0,417.0,5.0,568.0,2214.0,3938.0,601.0,183.0,95.0,6470.0,1362.0,6138.0,1600.0,9000.0,2800.0,2800.0,0.037442922,2625.0,0.0702,0.2783
2017,Sequoias,0.9201478743068392,0.6421441774491682,0.906958762886598,0.6507731958762887,1274.0,56.0,0.6544,0.0,0.4944,0.0,6875.0,6750.0,9500.0,25.0,8754.0,8713.0,9242.0,11064.0,12109.0,683.0,15.0,6.0,15451.0,1126.0,5638.0,1764.0,11970.0,4167.0,4284.0,0.018209876543,7225.0,0.0352,0.2515
2013,Shasta,0.801007556675063,0.6389588581024349,0.824319785018475,0.6667786362109506,700.0,164.0,0.5379,0.0345,0.2424,0.0227,5297.0,4743.5,5500.0,25.0,4896.0,4884.0,10735.0,7822.0,8459.0,470.0,1.0,0.0,10735.0,1346.0,6666.0,1710.0,11931.0,4167.0,4275.0,0.054294976,5500.0,0.061399999999999996,0.1756
2014,Shasta,0.7375824175824176,0.5439560439560439,0.8598174222497292,0.7419155191087731,822.0,60.0,0.4864,0.0537,0.3847,0.0388,3500.0,3500.0,3500.0,30.0,9214.0,9187.0,9573.0,10187.0,6888.0,781.0,24.0,3.0,13699.0,1346.0,7506.0,1746.0,11492.0,4150.0,4266.0,0.03812991,3500.0,0.0431,0.3118
2019,Shasta,0.7860317460317461,0.6012698412698413,0.770885028949545,0.5789909015715468,736.0,136.0,0.6509,0.0,0.3297,0.0,5500.0,7083.050980392158,6950.635294117647,17.0,11215.0,11215.0,8209.5,10306.0,11744.0,206.0,0.0,0.0,16722.0,1142.0,5942.0,1971.0,15084.0,5274.0,5274.0,0.043338683788,7349.96875,0.1154,0.2645
2020,Shasta,0.782785038305543,0.5313204146011717,0.8676056338028169,0.6864436619718309,459.0,49.0,0.6056,0.0,0.3923,0.0,5261.0,7277.831168831169,7050.467532467533,30.0,12571.0,12016.0,12341.0,14851.0,15977.0,625.0,285.0,157.0,19432.0,1383.0,8943.0,1080.0,16580.0,4642.0,4163.0,,7557.5161290322585,0.08940000000000001,0.3814000000000001
2021,Shasta,0.9936085219707056,0.781358189081225,0.9925198690977092,0.8176718092566619,1880.0,32.0,0.4476,0.0096,0.3268,0.0171,,,,24.0,5963.0,5582.0,6171.0,8813.0,11382.0,367.0,101.0,36.0,14283.0,1171.0,7531.0,1126.0,17254.0,4762.0,4276.0,,,0.1362,0.4251
2023,Shasta,0.8334200034668053,0.6304385508753684,0.8378228269925021,0.6038600388780894,792.0,26.0,0.4977,0.0187,0.268,0.0247,,,,27.0,11196.0,10111.0,10990.0,14228.0,15592.0,395.0,192.0,117.0,19844.0,1238.0,10130.0,938.0,19431.0,6192.0,5220.0,,,0.0512,0.15680000000000002
2013,Shasta,0.8456937799043063,0.7045454545454546,0.8579662412515439,0.7328118567311651,455.0,74.0,0.407,0.0097,0.2708,0.0089,3750.0,4000.0,3500.0,26.0,8387.0,8387.0,8546.0,10157.0,12416.0,206.0,0.0,0.0,14140.0,1298.0,7038.0,1710.0,11831.0,4167.0,9019.0,0.04759141,4250.0,0.0468,0.2895
2012,Shasta,0.7450553134428428,0.5663761314113309,0.8636643098678143,0.7476175837688288,289.0,17.0,0.2388,0.025,0.1774,0.0322,5500.0,5500.0,5500.0,37.0,3219.0,3179.0,8548.0,8548.0,7114.0,401.0,1.0,2.0,8548.0,1338.0,7050.0,1656.0,10962.0,4158.0,4275.0,0.10875,5558.5,0.013300000000000001,0.0848
